group,imgid,sublist,subid,SESSION,moddir,mod,RUN,isnii,rest_check,fsrecon_dir,anat_check,fs_check,ezqcid,ezqcbatch
CCNPPEKI,CCNPPEK0191_01_anat,CCNPPEK0191_01,CCNPPEK0191,1,anat,anat,,1,,CCNPPEK0191_01,3.0,2.0,CCNPPEK0191_01_anat,1
CCNPPEKI,CCNPPEK0192_01_anat,CCNPPEK0192_01,CCNPPEK0192,1,anat,anat,,1,,CCNPPEK0192_01,3.0,2.0,CCNPPEK0192_01_anat,1
CCNPPEKI,CCNPPEK0193_01_anat,CCNPPEK0193_01,CCNPPEK0193,1,anat,anat,,1,,CCNPPEK0193_01,3.0,2.0,CCNPPEK0193_01_anat,1
CCNPPEKI,CCNPPEK0194_01_anat,CCNPPEK0194_01,CCNPPEK0194,1,anat,anat,,1,,CCNPPEK0194_01,3.0,2.0,CCNPPEK0194_01_anat,1
CCNPPEKI,CCNPPEK0195_01_anat,CCNPPEK0195_01,CCNPPEK0195,1,anat,anat,,1,,CCNPPEK0195_01,3.0,2.0,CCNPPEK0195_01_anat,1
CCNPPEKI,CCNPPEK0195_02_anat,CCNPPEK0195_02,CCNPPEK0195,2,anat,anat,,1,,CCNPPEK0195_02,3.0,2.0,CCNPPEK0195_02_anat,1
CCNPPEKI,CCNPPEK0196_01_anat,CCNPPEK0196_01,CCNPPEK0196,1,anat,anat,,1,,CCNPPEK0196_01,3.0,2.0,CCNPPEK0196_01_anat,1
CCNPPEKI,CCNPPEK0197_01_anat,CCNPPEK0197_01,CCNPPEK0197,1,anat,anat,,1,,,3.0,,CCNPPEK0197_01_anat,1
CCNPPEKI,CCNPPEK0198_01_anat,CCNPPEK0198_01,CCNPPEK0198,1,anat,anat,,1,,,3.0,,CCNPPEK0198_01_anat,1
CCNPPEKI,CCNPPEK0199_01_anat,CCNPPEK0199_01,CCNPPEK0199,1,anat,anat,,1,,CCNPPEK0199_01,3.0,2.0,CCNPPEK0199_01_anat,1
CCNPPEKI,CCNPPEK0199_02_anat,CCNPPEK0199_02,CCNPPEK0199,2,anat,anat,,1,,CCNPPEK0199_02,3.0,2.0,CCNPPEK0199_02_anat,1
CCNPPEKI,CCNPPEK0200_01_anat,CCNPPEK0200_01,CCNPPEK0200,1,anat,anat,,1,,CCNPPEK0200_01,3.0,2.0,CCNPPEK0200_01_anat,1
CCNPPEKI,CCNPPEK0201_01_anat,CCNPPEK0201_01,CCNPPEK0201,1,anat,anat,,1,,CCNPPEK0201_01,3.0,2.0,CCNPPEK0201_01_anat,1
CCNPPEKI,CCNPPEK0202_01_anat,CCNPPEK0202_01,CCNPPEK0202,1,anat,anat,,1,,CCNPPEK0202_01,3.0,2.0,CCNPPEK0202_01_anat,1
CCNPPEKI,CCNPPEK0203_01_anat,CCNPPEK0203_01,CCNPPEK0203,1,anat,anat,,1,,CCNPPEK0203_01,3.0,2.0,CCNPPEK0203_01_anat,1
CCNPPEKI,CCNPPEK0204_01_anat,CCNPPEK0204_01,CCNPPEK0204,1,anat,anat,,1,,CCNPPEK0204_01,3.0,2.0,CCNPPEK0204_01_anat,1
CCNPPEKI,CCNPPEK0205_01_anat,CCNPPEK0205_01,CCNPPEK0205,1,anat,anat,,1,,CCNPPEK0205_01,3.0,2.0,CCNPPEK0205_01_anat,1
CCNPPEKI,CCNPPEK0206_01_anat,CCNPPEK0206_01,CCNPPEK0206,1,anat,anat,,1,,CCNPPEK0206_01,3.0,2.0,CCNPPEK0206_01_anat,1
CCNPPEKI,CCNPPEK0207_01_anat,CCNPPEK0207_01,CCNPPEK0207,1,anat,anat,,1,,CCNPPEK0207_01,3.0,2.0,CCNPPEK0207_01_anat,1
CCNPPEKI,CCNPPEK0208_01_anat,CCNPPEK0208_01,CCNPPEK0208,1,anat,anat,,1,,CCNPPEK0208_01,3.0,2.0,CCNPPEK0208_01_anat,1
CCNPPEKI,CCNPPEK0209_01_anat,CCNPPEK0209_01,CCNPPEK0209,1,anat,anat,,1,,CCNPPEK0209_01,3.0,2.0,CCNPPEK0209_01_anat,1
CCNPPEKI,CCNPPEK0210_01_anat,CCNPPEK0210_01,CCNPPEK0210,1,anat,anat,,1,,CCNPPEK0210_01,3.0,2.0,CCNPPEK0210_01_anat,1
CCNPPEKI,CCNPPEK0210_02_anat,CCNPPEK0210_02,CCNPPEK0210,2,anat,anat,,1,,CCNPPEK0210_02,3.0,2.0,CCNPPEK0210_02_anat,1
CCNPPEKI,CCNPPEK0211_01_anat,CCNPPEK0211_01,CCNPPEK0211,1,anat,anat,,1,,CCNPPEK0211_01,3.0,2.0,CCNPPEK0211_01_anat,1
CCNPPEKI,CCNPPEK0212_01_anat,CCNPPEK0212_01,CCNPPEK0212,1,anat,anat,,1,,CCNPPEK0212_01,3.0,2.0,CCNPPEK0212_01_anat,1
CCNPPEKI,CCNPPEK0212_02_anat,CCNPPEK0212_02,CCNPPEK0212,2,anat,anat,,1,,CCNPPEK0212_02,3.0,2.0,CCNPPEK0212_02_anat,1
CCNPPEKI,CCNPPEK0213_01_anat,CCNPPEK0213_01,CCNPPEK0213,1,anat,anat,,1,,CCNPPEK0213_01,3.0,2.0,CCNPPEK0213_01_anat,1
CCNPPEKI,CCNPPEK0214_01_anat,CCNPPEK0214_01,CCNPPEK0214,1,anat,anat,,1,,CCNPPEK0214_01,3.0,2.0,CCNPPEK0214_01_anat,1
CCNPPEKI,CCNPPEK0215_01_anat,CCNPPEK0215_01,CCNPPEK0215,1,anat,anat,,1,,CCNPPEK0215_01,3.0,2.0,CCNPPEK0215_01_anat,1
CCNPPEKI,CCNPPEK0216_01_anat,CCNPPEK0216_01,CCNPPEK0216,1,anat,anat,,1,,CCNPPEK0216_01,3.0,2.0,CCNPPEK0216_01_anat,1
CCNPPEKI,CCNPPEK0217_01_anat,CCNPPEK0217_01,CCNPPEK0217,1,anat,anat,,1,,CCNPPEK0217_01,3.0,2.0,CCNPPEK0217_01_anat,1
CCNPPEKI,CCNPPEK0217_02_anat,CCNPPEK0217_02,CCNPPEK0217,2,anat,anat,,1,,CCNPPEK0217_02,3.0,2.0,CCNPPEK0217_02_anat,1
CCNPPEKI,CCNPPEK0218_01_anat,CCNPPEK0218_01,CCNPPEK0218,1,anat,anat,,1,,CCNPPEK0218_01,3.0,2.0,CCNPPEK0218_01_anat,1
CCNPPEKI,CCNPPEK0219_01_anat,CCNPPEK0219_01,CCNPPEK0219,1,anat,anat,,1,,CCNPPEK0219_01,3.0,2.0,CCNPPEK0219_01_anat,1
CCNPPEKI,CCNPPEK0220_01_anat,CCNPPEK0220_01,CCNPPEK0220,1,anat,anat,,1,,CCNPPEK0220_01,3.0,2.0,CCNPPEK0220_01_anat,1
CCNPPEKI,CCNPPEK0221_01_anat,CCNPPEK0221_01,CCNPPEK0221,1,anat,anat,,1,,CCNPPEK0221_01,3.0,2.0,CCNPPEK0221_01_anat,1
CCNPPEKI,CCNPPEK0221_02_anat,CCNPPEK0221_02,CCNPPEK0221,2,anat,anat,,1,,CCNPPEK0221_02,3.0,2.0,CCNPPEK0221_02_anat,1
CCNPPEKI,CCNPPEK0222_01_anat,CCNPPEK0222_01,CCNPPEK0222,1,anat,anat,,1,,CCNPPEK0222_01,3.0,2.0,CCNPPEK0222_01_anat,1
CCNPPEKI,CCNPPEK0225_01_anat,CCNPPEK0225_01,CCNPPEK0225,1,anat,anat,,1,,CCNPPEK0225_01,3.0,2.0,CCNPPEK0225_01_anat,1
CCNPPEKI,CCNPPEK0226_01_anat,CCNPPEK0226_01,CCNPPEK0226,1,anat,anat,,1,,CCNPPEK0226_01,3.0,2.0,CCNPPEK0226_01_anat,1
CCNPPEKI,CCNPPEK0227_01_anat,CCNPPEK0227_01,CCNPPEK0227,1,anat,anat,,1,,CCNPPEK0227_01,3.0,2.0,CCNPPEK0227_01_anat,1
CCNPPEKI,CCNPPEK0227_02_anat,CCNPPEK0227_02,CCNPPEK0227,2,anat,anat,,1,,CCNPPEK0227_02,3.0,2.0,CCNPPEK0227_02_anat,1
CCNPPEKI,CCNPPEK0228_01_anat,CCNPPEK0228_01,CCNPPEK0228,1,anat,anat,,1,,CCNPPEK0228_01,3.0,2.0,CCNPPEK0228_01_anat,1
CCNPPEKI,CCNPPEK0228_02_anat,CCNPPEK0228_02,CCNPPEK0228,2,anat,anat,,1,,CCNPPEK0228_02,3.0,2.0,CCNPPEK0228_02_anat,1
CCNPPEKI,CCNPPEK0229_01_anat,CCNPPEK0229_01,CCNPPEK0229,1,anat,anat,,1,,CCNPPEK0229_01,3.0,2.0,CCNPPEK0229_01_anat,1
CCNPPEKI,CCNPPEK0230_01_anat,CCNPPEK0230_01,CCNPPEK0230,1,anat,anat,,1,,CCNPPEK0230_01,3.0,2.0,CCNPPEK0230_01_anat,1
CCNPPEKI,CCNPPEK0231_01_anat,CCNPPEK0231_01,CCNPPEK0231,1,anat,anat,,1,,CCNPPEK0231_01,3.0,2.0,CCNPPEK0231_01_anat,1
CCNPPEKI,CCNPPEK0231_02_anat,CCNPPEK0231_02,CCNPPEK0231,2,anat,anat,,1,,CCNPPEK0231_02,3.0,2.0,CCNPPEK0231_02_anat,1
CCNPPEKI,CCNPPEK0232_01_anat,CCNPPEK0232_01,CCNPPEK0232,1,anat,anat,,1,,CCNPPEK0232_01,3.0,2.0,CCNPPEK0232_01_anat,1
CCNPPEKI,CCNPPEK0232_02_anat,CCNPPEK0232_02,CCNPPEK0232,2,anat,anat,,1,,CCNPPEK0232_02,3.0,2.0,CCNPPEK0232_02_anat,1
CCNPPEKI,CCNPPEK0233_01_anat,CCNPPEK0233_01,CCNPPEK0233,1,anat,anat,,1,,CCNPPEK0233_01,3.0,2.0,CCNPPEK0233_01_anat,1
CCNPPEKI,CCNPPEK0234_01_anat,CCNPPEK0234_01,CCNPPEK0234,1,anat,anat,,1,,CCNPPEK0234_01,3.0,2.0,CCNPPEK0234_01_anat,1
CCNPPEKI,CCNPPEK0235_01_anat,CCNPPEK0235_01,CCNPPEK0235,1,anat,anat,,1,,CCNPPEK0235_01,3.0,2.0,CCNPPEK0235_01_anat,1
CCNPPEKI,CCNPPEK0236_01_anat,CCNPPEK0236_01,CCNPPEK0236,1,anat,anat,,1,,CCNPPEK0236_01,3.0,2.0,CCNPPEK0236_01_anat,1
CCNPPEKI,CCNPPEK0237_01_anat,CCNPPEK0237_01,CCNPPEK0237,1,anat,anat,,1,,CCNPPEK0237_01,3.0,2.0,CCNPPEK0237_01_anat,1
CCNPPEKI,CCNPPEK0238_01_anat,CCNPPEK0238_01,CCNPPEK0238,1,anat,anat,,1,,CCNPPEK0238_01,3.0,2.0,CCNPPEK0238_01_anat,1
CCNPPEKI,CCNPPEK0238_02_anat,CCNPPEK0238_02,CCNPPEK0238,2,anat,anat,,1,,CCNPPEK0238_02,3.0,2.0,CCNPPEK0238_02_anat,1
CCNPPEKI,CCNPPEK0239_01_anat,CCNPPEK0239_01,CCNPPEK0239,1,anat,anat,,1,,CCNPPEK0239_01,3.0,2.0,CCNPPEK0239_01_anat,1
CCNPPEKI,CCNPPEK0240_01_anat,CCNPPEK0240_01,CCNPPEK0240,1,anat,anat,,1,,CCNPPEK0240_01,3.0,2.0,CCNPPEK0240_01_anat,1
CCNPPEKI,CCNPPEK0241_01_anat,CCNPPEK0241_01,CCNPPEK0241,1,anat,anat,,1,,CCNPPEK0241_01,3.0,2.0,CCNPPEK0241_01_anat,1
CCNPPEKI,CCNPPEK0242_01_anat,CCNPPEK0242_01,CCNPPEK0242,1,anat,anat,,1,,CCNPPEK0242_01,3.0,2.0,CCNPPEK0242_01_anat,1
CCNPPEKI,CCNPPEK0243_01_anat,CCNPPEK0243_01,CCNPPEK0243,1,anat,anat,,1,,CCNPPEK0243_01,3.0,2.0,CCNPPEK0243_01_anat,1
CCNPPEKI,CCNPPEK0244_01_anat,CCNPPEK0244_01,CCNPPEK0244,1,anat,anat,,1,,CCNPPEK0244_01,3.0,2.0,CCNPPEK0244_01_anat,1
CCNPPEKI,CCNPPEK0244_02_anat,CCNPPEK0244_02,CCNPPEK0244,2,anat,anat,,1,,CCNPPEK0244_02,3.0,2.0,CCNPPEK0244_02_anat,1
CCNPPEKI,CCNPPEK0245_01_anat,CCNPPEK0245_01,CCNPPEK0245,1,anat,anat,,1,,CCNPPEK0245_01,3.0,2.0,CCNPPEK0245_01_anat,1
CCNPPEKI,CCNPPEK0246_01_anat,CCNPPEK0246_01,CCNPPEK0246,1,anat,anat,,1,,CCNPPEK0246_01,3.0,2.0,CCNPPEK0246_01_anat,1
CCNPPEKI,CCNPPEK0246_02_anat,CCNPPEK0246_02,CCNPPEK0246,2,anat,anat,,1,,CCNPPEK0246_02,3.0,2.0,CCNPPEK0246_02_anat,1
CCNPPEKI,CCNPPEK0247_01_anat,CCNPPEK0247_01,CCNPPEK0247,1,anat,anat,,1,,CCNPPEK0247_01,3.0,2.0,CCNPPEK0247_01_anat,1
CCNPPEKI,CCNPPEK0248_01_anat,CCNPPEK0248_01,CCNPPEK0248,1,anat,anat,,1,,CCNPPEK0248_01,3.0,2.0,CCNPPEK0248_01_anat,1
CCNPPEKI,CCNPPEK0250_01_anat,CCNPPEK0250_01,CCNPPEK0250,1,anat,anat,,1,,CCNPPEK0250_01,3.0,2.0,CCNPPEK0250_01_anat,1
CCNPPEKI,CCNPPEK0250_02_anat,CCNPPEK0250_02,CCNPPEK0250,2,anat,anat,,1,,CCNPPEK0250_02,3.0,2.0,CCNPPEK0250_02_anat,1
CCNPPEKI,CCNPPEK0251_01_anat,CCNPPEK0251_01,CCNPPEK0251,1,anat,anat,,1,,CCNPPEK0251_01,3.0,2.0,CCNPPEK0251_01_anat,1
CCNPPEKI,CCNPPEK0252_01_anat,CCNPPEK0252_01,CCNPPEK0252,1,anat,anat,,1,,CCNPPEK0252_01,3.0,2.0,CCNPPEK0252_01_anat,1
CCNPPEKI,CCNPPEK0253_01_anat,CCNPPEK0253_01,CCNPPEK0253,1,anat,anat,,1,,CCNPPEK0253_01,3.0,2.0,CCNPPEK0253_01_anat,1
CCNPPEKI,CCNPPEK0253_02_anat,CCNPPEK0253_02,CCNPPEK0253,2,anat,anat,,1,,CCNPPEK0253_02,3.0,2.0,CCNPPEK0253_02_anat,1
CCNPPEKI,CCNPPEK0254_01_anat,CCNPPEK0254_01,CCNPPEK0254,1,anat,anat,,1,,CCNPPEK0254_01,3.0,2.0,CCNPPEK0254_01_anat,1
CCNPPEKI,CCNPPEK0255_01_anat,CCNPPEK0255_01,CCNPPEK0255,1,anat,anat,,1,,CCNPPEK0255_01,3.0,2.0,CCNPPEK0255_01_anat,1
CCNPPEKI,CCNPPEK0255_02_anat,CCNPPEK0255_02,CCNPPEK0255,2,anat,anat,,1,,CCNPPEK0255_02,3.0,2.0,CCNPPEK0255_02_anat,1
CCNPPEKI,CCNPPEK0256_01_anat,CCNPPEK0256_01,CCNPPEK0256,1,anat,anat,,1,,CCNPPEK0256_01,3.0,2.0,CCNPPEK0256_01_anat,1
CCNPPEKI,CCNPPEK0257_01_anat,CCNPPEK0257_01,CCNPPEK0257,1,anat,anat,,1,,CCNPPEK0257_01,3.0,2.0,CCNPPEK0257_01_anat,1
CCNPPEKI,CCNPPEK0259_01_anat,CCNPPEK0259_01,CCNPPEK0259,1,anat,anat,,1,,CCNPPEK0259_01,3.0,2.0,CCNPPEK0259_01_anat,1
CCNPPEKI,CCNPPEK0259_02_anat,CCNPPEK0259_02,CCNPPEK0259,2,anat,anat,,1,,CCNPPEK0259_02,3.0,2.0,CCNPPEK0259_02_anat,1
CCNPPEKI,CCNPPEK0260_01_anat,CCNPPEK0260_01,CCNPPEK0260,1,anat,anat,,1,,CCNPPEK0260_01,3.0,2.0,CCNPPEK0260_01_anat,1
CCNPPEKI,CCNPPEK0261_01_anat,CCNPPEK0261_01,CCNPPEK0261,1,anat,anat,,1,,CCNPPEK0261_01,3.0,2.0,CCNPPEK0261_01_anat,1
CCNPPEKI,CCNPPEK0262_01_anat,CCNPPEK0262_01,CCNPPEK0262,1,anat,anat,,1,,CCNPPEK0262_01,3.0,2.0,CCNPPEK0262_01_anat,1
CCNPPEKI,CCNPPEK0263_01_anat,CCNPPEK0263_01,CCNPPEK0263,1,anat,anat,,1,,CCNPPEK0263_01,3.0,2.0,CCNPPEK0263_01_anat,1
CCNPPEKI,CCNPPEK0264_01_anat,CCNPPEK0264_01,CCNPPEK0264,1,anat,anat,,1,,CCNPPEK0264_01,3.0,2.0,CCNPPEK0264_01_anat,1
CCNPPEKI,CCNPPEK0265_01_anat,CCNPPEK0265_01,CCNPPEK0265,1,anat,anat,,1,,CCNPPEK0265_01,3.0,2.0,CCNPPEK0265_01_anat,1
CCNPPEKI,CCNPPEK0266_01_anat,CCNPPEK0266_01,CCNPPEK0266,1,anat,anat,,1,,CCNPPEK0266_01,3.0,2.0,CCNPPEK0266_01_anat,1
CCNPPEKI,CCNPPEK0267_01_anat,CCNPPEK0267_01,CCNPPEK0267,1,anat,anat,,1,,CCNPPEK0267_01,3.0,2.0,CCNPPEK0267_01_anat,1
CCNPPEKI,CCNPPEK0268_01_anat,CCNPPEK0268_01,CCNPPEK0268,1,anat,anat,,1,,CCNPPEK0268_01,3.0,2.0,CCNPPEK0268_01_anat,1
CCNPPEKI,CCNPPEK0269_01_anat,CCNPPEK0269_01,CCNPPEK0269,1,anat,anat,,1,,CCNPPEK0269_01,3.0,2.0,CCNPPEK0269_01_anat,1
CCNPPEKI,CCNPPEK0270_01_anat,CCNPPEK0270_01,CCNPPEK0270,1,anat,anat,,1,,CCNPPEK0270_01,3.0,2.0,CCNPPEK0270_01_anat,1
CCNPPEKI,CCNPPEK0270_02_anat,CCNPPEK0270_02,CCNPPEK0270,2,anat,anat,,1,,CCNPPEK0270_02,3.0,2.0,CCNPPEK0270_02_anat,1
CCNPPEKI,CCNPPEK0271_01_anat,CCNPPEK0271_01,CCNPPEK0271,1,anat,anat,,1,,CCNPPEK0271_01,3.0,2.0,CCNPPEK0271_01_anat,1
CCNPPEKI,CCNPPEK0271_02_anat,CCNPPEK0271_02,CCNPPEK0271,2,anat,anat,,1,,CCNPPEK0271_02,3.0,2.0,CCNPPEK0271_02_anat,1
CCNPPEKI,CCNPPEK0272_01_anat,CCNPPEK0272_01,CCNPPEK0272,1,anat,anat,,1,,CCNPPEK0272_01,3.0,2.0,CCNPPEK0272_01_anat,1
CCNPPEKI,CCNPPEK0273_01_anat,CCNPPEK0273_01,CCNPPEK0273,1,anat,anat,,1,,CCNPPEK0273_01,3.0,2.0,CCNPPEK0273_01_anat,1
CCNPPEKI,CCNPPEK0274_01_anat,CCNPPEK0274_01,CCNPPEK0274,1,anat,anat,,1,,CCNPPEK0274_01,3.0,2.0,CCNPPEK0274_01_anat,1
CCNPPEKI,CCNPPEK0275_01_anat,CCNPPEK0275_01,CCNPPEK0275,1,anat,anat,,1,,CCNPPEK0275_01,3.0,2.0,CCNPPEK0275_01_anat,1
CCNPPEKI,CCNPPEK0276_01_anat,CCNPPEK0276_01,CCNPPEK0276,1,anat,anat,,1,,CCNPPEK0276_01,3.0,2.0,CCNPPEK0276_01_anat,1
CCNPPEKI,CCNPPEK0277_01_anat,CCNPPEK0277_01,CCNPPEK0277,1,anat,anat,,1,,CCNPPEK0277_01,3.0,2.0,CCNPPEK0277_01_anat,1
CCNPPEKI,CCNPPEK0277_02_anat,CCNPPEK0277_02,CCNPPEK0277,2,anat,anat,,1,,CCNPPEK0277_02,3.0,2.0,CCNPPEK0277_02_anat,1
CCNPPEKI,CCNPPEK0278_01_anat,CCNPPEK0278_01,CCNPPEK0278,1,anat,anat,,1,,CCNPPEK0278_01,3.0,2.0,CCNPPEK0278_01_anat,1
CCNPPEKI,CCNPPEK0279_01_anat,CCNPPEK0279_01,CCNPPEK0279,1,anat,anat,,1,,CCNPPEK0279_01,3.0,2.0,CCNPPEK0279_01_anat,1
CCNPPEKI,CCNPPEK0280_01_anat,CCNPPEK0280_01,CCNPPEK0280,1,anat,anat,,1,,CCNPPEK0280_01,3.0,2.0,CCNPPEK0280_01_anat,1
CCNPPEKI,CCNPPEK0281_01_anat,CCNPPEK0281_01,CCNPPEK0281,1,anat,anat,,1,,CCNPPEK0281_01,3.0,2.0,CCNPPEK0281_01_anat,1
CCNPPEKI,CCNPPEK0282_01_anat,CCNPPEK0282_01,CCNPPEK0282,1,anat,anat,,1,,CCNPPEK0282_01,3.0,2.0,CCNPPEK0282_01_anat,1
CCNPPEKI,CCNPPEK0283_01_anat,CCNPPEK0283_01,CCNPPEK0283,1,anat,anat,,1,,CCNPPEK0283_01,3.0,2.0,CCNPPEK0283_01_anat,1
CCNPPEKI,CCNPPEK0284_01_anat,CCNPPEK0284_01,CCNPPEK0284,1,anat,anat,,1,,CCNPPEK0284_01,3.0,2.0,CCNPPEK0284_01_anat,1
CCNPPEKI,CCNPPEK0286_01_anat,CCNPPEK0286_01,CCNPPEK0286,1,anat,anat,,1,,CCNPPEK0286_01,3.0,2.0,CCNPPEK0286_01_anat,1
CCNPPEKI,CCNPPEK0287_01_anat,CCNPPEK0287_01,CCNPPEK0287,1,anat,anat,,1,,CCNPPEK0287_01,3.0,2.0,CCNPPEK0287_01_anat,1
CCNPPEKI,CCNPPEK0288_01_anat,CCNPPEK0288_01,CCNPPEK0288,1,anat,anat,,1,,CCNPPEK0288_01,3.0,2.0,CCNPPEK0288_01_anat,1
CCNPPEKI,CCNPPEK0289_01_anat,CCNPPEK0289_01,CCNPPEK0289,1,anat,anat,,1,,CCNPPEK0289_01,3.0,2.0,CCNPPEK0289_01_anat,1
CCNPPEKI,CCNPPEK0291_01_anat,CCNPPEK0291_01,CCNPPEK0291,1,anat,anat,,1,,CCNPPEK0291_01,3.0,2.0,CCNPPEK0291_01_anat,1
CCNPPEKI,CCNPPEK0292_01_anat,CCNPPEK0292_01,CCNPPEK0292,1,anat,anat,,1,,CCNPPEK0292_01,3.0,2.0,CCNPPEK0292_01_anat,1
CCNPPEKI,CCNPPEK0293_01_anat,CCNPPEK0293_01,CCNPPEK0293,1,anat,anat,,1,,CCNPPEK0293_01,3.0,2.0,CCNPPEK0293_01_anat,1
CCNPPEKI,CCNPPEK0294_01_anat,CCNPPEK0294_01,CCNPPEK0294,1,anat,anat,,1,,CCNPPEK0294_01,3.0,2.0,CCNPPEK0294_01_anat,1
CCNPPEKI,CCNPPEK0295_01_anat,CCNPPEK0295_01,CCNPPEK0295,1,anat,anat,,1,,CCNPPEK0295_01,3.0,2.0,CCNPPEK0295_01_anat,1
CCNPPEKI,CCNPPEK0296_01_anat,CCNPPEK0296_01,CCNPPEK0296,1,anat,anat,,1,,CCNPPEK0296_01,3.0,2.0,CCNPPEK0296_01_anat,1
CCNPPEKI,CCNPPEK0297_01_anat,CCNPPEK0297_01,CCNPPEK0297,1,anat,anat,,1,,CCNPPEK0297_01,3.0,2.0,CCNPPEK0297_01_anat,1
CCNPPEKI,CCNPPEK0298_01_anat,CCNPPEK0298_01,CCNPPEK0298,1,anat,anat,,1,,CCNPPEK0298_01,3.0,2.0,CCNPPEK0298_01_anat,1
CCNPPEKI,CCNPPEK0299_01_anat,CCNPPEK0299_01,CCNPPEK0299,1,anat,anat,,1,,CCNPPEK0299_01,3.0,2.0,CCNPPEK0299_01_anat,1
CCNPPEKI,CCNPPEK0300_01_anat,CCNPPEK0300_01,CCNPPEK0300,1,anat,anat,,1,,CCNPPEK0300_01,3.0,2.0,CCNPPEK0300_01_anat,1
CCNPPEKI,CCNPPEK0301_01_anat,CCNPPEK0301_01,CCNPPEK0301,1,anat,anat,,1,,CCNPPEK0301_01,3.0,2.0,CCNPPEK0301_01_anat,1
CCNPPEKI,CCNPPEK0304_01_anat,CCNPPEK0304_01,CCNPPEK0304,1,anat,anat,,1,,CCNPPEK0304_01,3.0,2.0,CCNPPEK0304_01_anat,1
CCNPPEKI,CCNPPEK0305_01_anat,CCNPPEK0305_01,CCNPPEK0305,1,anat,anat,,1,,CCNPPEK0305_01,3.0,2.0,CCNPPEK0305_01_anat,1
CCNPPEKI,CCNPPEK0307_01_anat,CCNPPEK0307_01,CCNPPEK0307,1,anat,anat,,1,,CCNPPEK0307_01,3.0,2.0,CCNPPEK0307_01_anat,1
